Incident ID,Incident Number,Incident Category
1,186284798,Larceny Theft
1,180945976,Other Miscellaneous
1,180963859,Non-Criminal
1,180921669,Assault
1,180955862,Non-Criminal
1,180921976,Prostitution
1,180572228,Recovered Vehicle
1,180947063,Burglary
1,186289817,Larceny Theft
1,180915474,Recovered Vehicle
1,186286578,Larceny Theft
1,180951274,Other Offenses
1,180925962,Other Miscellaneous
1,180952830,Drug Offense
1,180903645,Robbery
1,180929033,Larceny Theft
1,186286136,Larceny Theft
1,180947712,Suspicious Occ
1,180964227,Recovered Vehicle
1,196001059,Larceny Theft
1,186278939,Larceny Theft
1,186292939,Malicious Mischief
1,190003912,Burglary
1,180979806,Warrant
1,180928091,Robbery
1,180934838,Motor Vehicle Theft
1,180938404,Other Miscellaneous
1,186290723,Larceny Theft
2,180928182,Larceny Theft
1,180975105,Non-Criminal
1,180977286,Malicious Mischief
1,180979414,Malicious Mischief
1,180934032,Malicious Mischief
1,180911331,Larceny Theft
1,180931191,Lost Property
1,180956058,Non-Criminal
1,180961546,Assault
1,180950373,Assault
1,190037513,Larceny Theft
1,180949194,Motor Vehicle Theft
1,186291997,Larceny Theft
1,180931771,Recovered Vehicle
1,190014248,Larceny Theft
1,186293482,Larceny Theft
1,180869445,Recovered Vehicle
1,180978068,Assault
1,180913569,Larceny Theft
1,180901003,Recovered Vehicle
1,180961847,Non-Criminal
2,180982439,Warrant
2,180979555,Non-Criminal
1,160265540,Other Offenses
1,186280489,Larceny Theft
1,180897678,Assault
1,186288665,Larceny Theft
1,190012480,Larceny Theft
1,189005517,Larceny Theft
1,180942201,Forgery And Counterfeiting
1,186294076,Lost Property
1,180909900,Motor Vehicle Theft
1,186283784,Larceny Theft
1,180942693,Disorderly Conduct
2,180947289,Warrant
1,190007475,Fraud
1,180962657,Non-Criminal
1,186298012,Malicious Mischief
1,180904643,Non-Criminal
1,180934979,Malicious Mischief
1,180953850,Offences Against The Family And Children
2,180963724,Larceny Theft
1,180978137,Other Offenses
1,180788102,Disorderly Conduct
1,190062281,Motor Vehicle Theft
1,180916654,Other Miscellaneous
1,180917583,Non-Criminal
1,180943500,Recovered Vehicle
1,180964879,Non-Criminal
1,180983205,Disorderly Conduct
1,180978397,Malicious Mischief
1,180950709,Warrant
1,186299145,Larceny Theft
2,180948516,Robbery
1,186294480,Larceny Theft
2,180958468,Suspicious Occ
1,180937581,Malicious Mischief
1,180963423,Other Miscellaneous
1,186293432,Larceny Theft
1,190038806,Motor Vehicle Theft
1,180945675,Assault
1,180908968,Malicious Mischief
1,186282714,Larceny Theft
1,180908770,Robbery
1,180950903,Non-Criminal
1,190051319,Larceny Theft
2,180971238,Robbery
1,180956218,Burglary
1,186297694,Larceny Theft
1,180926681,Other
2,180980712,Missing Person
1,180953509,Fraud
1,180980966,Traffic Violation Arrest
1,186296743,Larceny Theft
2,180913923,Burglary
1,180953236,Warrant
1,180941281,Larceny Theft
1,180957482,Larceny Theft
1,180971608,Non-Criminal
1,180928847,Assault
1,180974210,Larceny Theft
1,186298460,Larceny Theft
1,180962152,Missing Person
1,180968928,Burglary
1,180908899,Burglary
2,180949865,Larceny Theft
1,190006079,Offences Against The Family And Children
2,180921625,Weapons Offense
1,180932826,Other Offenses
1,180954820,Non-Criminal
1,180922861,Other Miscellaneous
1,180964108,Assault
1,180926512,Fraud
1,186282720,Larceny Theft
1,180943005,Motor Vehicle Theft
1,180928994,Miscellaneous Investigation
1,186296997,Larceny Theft
1,180940283,Larceny Theft
1,180951309,Larceny Theft
1,180945904,Motor Vehicle Theft
1,180962920,Larceny Theft
1,180980336,Malicious Mischief
1,190001057,Lost Property
1,190062350,Fraud
1,180932246,Malicious Mischief
1,180942916,Larceny Theft
1,180908554,Fraud
3,180965924,Missing Person
1,180914501,Drug Offense
1,180971103,Malicious Mischief
1,190054153,Assault
1,180939963,Malicious Mischief
1,180923615,Other Miscellaneous
1,180913741,Motor Vehicle Theft
1,186281910,Larceny Theft
1,196016810,Larceny Theft
1,180926772,Non-Criminal
1,180913763,Prostitution
1,180974765,Missing Person
1,196027798,Lost Property
1,180959159,Larceny Theft
1,180930096,Motor Vehicle Theft
1,180917953,Stolen Property
2,180922297,Larceny Theft
1,186283110,Larceny Theft
1,196016832,Larceny Theft
1,180944536,Assault
1,190009039,Lost Property
1,180985615,Larceny Theft
1,180937967,Offences Against The Family And Children
1,180977684,Embezzlement
1,180922623,Non-Criminal
1,180934258,Non-Criminal
1,186298711,Lost Property
1,180946899,Offences Against The Family And Children
2,180947994,Malicious Mischief
1,180909881,Offences Against The Family And Children
1,186285285,Malicious Mischief
1,196007085,Larceny Theft
2,196006112,Larceny Theft
2,180895058,Recovered Vehicle
1,196020902,Larceny Theft
1,180966245,Fire Report
1,180908736,Non-Criminal
1,180916262,Larceny Theft
1,180980988,Burglary
1,190015581,Non-Criminal
2,180934640,Weapons Carrying Etc
1,180910355,Other Miscellaneous
1,180973397,Burglary
1,180920564,Offences Against The Family And Children
1,180975058,Larceny Theft
1,180923392,Other Miscellaneous
1,180925031,Other Miscellaneous
1,186286330,Larceny Theft
1,180906887,Larceny Theft
1,186300708,Larceny Theft
1,180983120,Other Miscellaneous
1,180978068,Non-Criminal
1,180916187,Motor Vehicle Theft
1,180974668,Miscellaneous Investigation
1,180946463,Burglary
1,180914335,Civil Sidewalks
1,186280514,Larceny Theft
1,186286841,Larceny Theft
1,180957197,Motor Vehicle Theft
1,186286590,Larceny Theft
1,180913597,Non-Criminal
1,186288154,Larceny Theft
1,180981180,Assault
1,196002637,Lost Property
1,180922275,Civil Sidewalks
1,180940067,Non-Criminal
1,180960190,Motor Vehicle Theft
1,180940829,Fraud
1,180955088,Non-Criminal
1,180936840,Warrant
1,180939844,Civil Sidewalks
1,180915082,Traffic Violation Arrest
1,180936050,Other Miscellaneous
1,180977349,Burglary
1,180977468,Larceny Theft
1,186283659,Larceny Theft
1,180953907,Offences Against The Family And Children
1,190018206,Burglary
1,180961916,Other
2,180978416,Missing Person
1,180973096,Disorderly Conduct
1,180919642,Suspicious Occ
1,196020106,Malicious Mischief
1,180947665,Traffic Violation Arrest
1,180945625,Other Miscellaneous
1,186291420,Larceny Theft
1,186289196,Larceny Theft
1,180918036,Non-Criminal
1,180915521,Stolen Property
1,180965548,Suspicious Occ
2,180964067,Malicious Mischief
1,180954450,Lost Property
1,180932484,Fraud
1,180935347,Larceny Theft
1,190006405,Other Miscellaneous
1,180969089,Larceny Theft
1,180713698,Other Miscellaneous
1,186300952,Larceny Theft
1,180945879,Assault
2,180976614,Larceny Theft
4,180960714,Offences Against The Family And Children
1,180966518,Other Miscellaneous
1,180956848,Drug Offense
1,186300140,Larceny Theft
1,180975575,Offences Against The Family And Children
1,180921045,Larceny Theft
1,180959999,Larceny Theft
1,180944780,Fraud
1,180922253,Civil Sidewalks
1,180952937,Warrant
1,180925194,Non-Criminal
1,186286675,Lost Property
1,180912492,Malicious Mischief
1,180930381,Suspicious Occ
1,180976078,Other Miscellaneous
1,180984491,Missing Person
1,180926954,Larceny Theft
1,180961320,Larceny Theft
1,190072519,Forgery And Counterfeiting
1,180976539,Lost Property
1,196000437,Larceny Theft
1,180922946,Other Miscellaneous
1,186295278,Malicious Mischief
1,186301659,Larceny Theft
2,180950389,Missing Person
1,180953270,Assault
1,180908322,Offences Against The Family And Children
1,180972430,Larceny Theft
3,180965720,Larceny Theft
1,180908156,Miscellaneous Investigation
2,180971915,Other Miscellaneous
1,180950260,Malicious Mischief
1,180964233,Non-Criminal
1,186284259,Larceny Theft
1,180939656,Larceny Theft
1,180916240,Larceny Theft
1,180909289,Warrant
1,180957034,Offences Against The Family And Children
1,180976244,Burglary
1,180927792,Larceny Theft
1,180958634,Larceny Theft
1,180979737,Assault
2,180906837,Recovered Vehicle
1,180980176,Missing Person
1,186297008,Larceny Theft
1,180925837,Motor Vehicle Theft
1,186299521,Larceny Theft
2,180976476,Other Miscellaneous
1,180926108,Other Miscellaneous
1,186291759,Larceny Theft
1,196016092,Lost Property
1,180911115,Offences Against The Family And Children
1,180982906,Other Miscellaneous
1,180967011,Disorderly Conduct
1,180976169,Offences Against The Family And Children
1,186298567,Larceny Theft
1,180916422,Other Miscellaneous
1,180925172,Non-Criminal
1,180964051,Burglary
1,190016595,Other Offenses
1,180915214,Arson
1,180963962,Larceny Theft
1,180983681,Disorderly Conduct
1,180968423,Assault
1,186297393,Larceny Theft
2,180908043,Warrant
1,180942308,Burglary
1,186292666,Malicious Mischief
1,180956064,Warrant
1,180907380,Fraud
1,196009376,Larceny Theft
1,190033389,Sex Offense
2,180948033,Fraud
1,180931179,Lost Property
1,180954422,Non-Criminal
1,180910888,Malicious Mischief
2,180923643,Burglary
1,180928041,Larceny Theft
2,186284500,Larceny Theft
1,180955806,Other Miscellaneous
1,180966762,Larceny Theft
1,180939004,Miscellaneous Investigation
1,186285570,Larceny Theft
1,180957012,Larceny Theft
1,180919993,Larceny Theft
1,186290137,Larceny Theft
1,180984219,Larceny Theft
1,190004017,Larceny Theft
4,180910816,Homicide
1,180926487,Fraud
1,180943425,Non-Criminal
1,186299026,Malicious Mischief
1,186283518,Larceny Theft
1,180928728,Suspicious Occ
1,180917953,Warrant
1,180971692,Miscellaneous Investigation
1,186287805,Larceny Theft
4,180931185,Drug Offense
1,180935353,Larceny Theft
1,180934430,Motor Vehicle Theft
1,180971103,Assault
1,180922883,Recovered Vehicle
1,189005595,Forgery And Counterfeiting
1,186290795,Larceny Theft
1,180978789,Larceny Theft
1,180929782,Suspicious Occ
2,180949536,Other Miscellaneous
1,180945136,Malicious Mischief
1,180979840,Other Miscellaneous
1,180953214,Motor Vehicle Theft
1,180955389,Assault
1,186295068,Lost Property
1,180958872,Other
1,180925962,Assault
1,186283029,Lost Property
1,180936981,Larceny Theft
2,180940051,Missing Person
1,180959507,Fraud
2,186280542,Larceny Theft
1,180936674,Miscellaneous Investigation
1,180959290,Other Miscellaneous
1,180910311,Other Miscellaneous
1,180968495,Missing Person
1,180985364,Other Miscellaneous
1,180977935,Larceny Theft
1,186285520,Larceny Theft
1,190006869,Non-Criminal
1,180978535,Robbery
1,180948641,Other Miscellaneous
1,180983443,Larceny Theft
1,180931022,Larceny Theft
1,180921744,Larceny Theft
1,180908021,Non-Criminal
1,180773131,Missing Person
1,180956945,Offences Against The Family And Children
1,180939399,Non-Criminal
1,180913127,Sex Offense
1,180958719,Traffic Collision
1,190008768,Suspicious
1,186283712,Lost Property
1,180909198,Traffic Violation Arrest
1,186278127,Larceny Theft
1,186280592,Lost Property
1,180943271,Malicious Mischief
1,180917204,Motor Vehicle Theft
1,180938846,Other
1,186283499,Lost Property
1,180943124,Assault
1,186288079,Larceny Theft
1,180907164,Other Miscellaneous
1,180907910,Larceny Theft
2,186295507,Larceny Theft
1,186296878,Larceny Theft
1,180937951,Recovered Vehicle
1,180915753,Non-Criminal
1,180980524,Non-Criminal
1,186302613,Larceny Theft
1,186300203,Larceny Theft
1,180937014,Other
1,186291931,Larceny Theft
1,180923392,Non-Criminal
1,180948867,Suspicious
1,180965322,Fraud
1,180969590,Larceny Theft
1,186297967,Larceny Theft
1,180966085,Assault
1,196017692,Larceny Theft
1,186281255,Larceny Theft
1,180932600,Recovered Vehicle
1,180843609,Assault
1,180938896,Other Miscellaneous
2,180920843,Offences Against The Family And Children
1,180935999,Recovered Vehicle
1,186289453,Malicious Mischief
1,180978240,Assault
1,180930290,Non-Criminal
1,180923057,Recovered Vehicle
1,186286647,Larceny Theft
1,180960930,Burglary
1,180899232,Recovered Vehicle
1,180964625,Larceny Theft
1,180962077,Malicious Mischief
2,180963564,Missing Person
1,186285144,Larceny Theft
1,180968768,Other Miscellaneous
1,180939220,Other Miscellaneous
2,180920809,Other Miscellaneous
1,186286346,Lost Property
1,186293686,Larceny Theft
1,180934145,Assault
1,186287952,Larceny Theft
1,186299242,Larceny Theft
1,186302130,Larceny Theft
2,180971028,Robbery
1,180946504,Disorderly Conduct
1,180921261,Drug Offense
1,190093565,Larceny Theft
1,180942289,Suspicious Occ
1,180978933,Motor Vehicle Theft
1,186285495,Larceny Theft
1,180907584,Miscellaneous Investigation
1,180977872,Assault
2,180933896,Missing Person
1,180924992,Burglary
1,186287673,Larceny Theft
1,180972305,Larceny Theft
1,196000017,Lost Property
2,180955834,Offences Against The Family And Children
1,180917618,Miscellaneous Investigation
1,180966079,Larceny Theft
1,180911905,Non-Criminal
1,180956569,Disorderly Conduct
1,190000996,Lost Property
1,186297177,Malicious Mischief
1,180969073,Non-Criminal
1,180908526,Larceny Theft
1,186285467,Larceny Theft
1,180964277,Suspicious Occ
1,180925467,Suspicious Occ
1,180953195,Motor Vehicle Theft
2,180960968,Other Miscellaneous
2,180924566,Offences Against The Family And Children
1,180983744,Burglary
1,190062134,Larceny Theft
1,180930836,Sex Offense
1,180950260,Vandalism
1,180928085,Disorderly Conduct
1,180914266,Assault
1,189005614,Missing Person
1,186301295,Larceny Theft
1,180927247,Larceny Theft
1,180919410,Motor Vehicle Theft
1,186286039,Larceny Theft
1,180966944,Larceny Theft
1,180959353,Assault
1,180957595,Larceny Theft
1,180921948,Offences Against The Family And Children
1,186287366,Larceny Theft
1,180959030,Warrant
1,196000346,Larceny Theft
1,180983023,Warrant
1,180927093,Warrant
1,186289403,Lost Property
1,186296674,Larceny Theft
1,180773501,Non-Criminal
1,186299098,Larceny Theft
1,180936527,Larceny Theft
1,180944978,Larceny Theft
1,180980154,Recovered Vehicle
1,180947198,Larceny Theft
2,180983653,Missing Person
1,186282689,Larceny Theft
1,180924221,Traffic Violation Arrest
1,180973933,Other Miscellaneous
1,180947900,Arson
1,180953496,Larceny Theft
1,180971959,Malicious Mischief
1,180927300,Malicious Mischief
1,180910264,Traffic Violation Arrest
1,186301609,Lost Property
1,189005777,Assault
1,186279125,Larceny Theft
1,180949376,Larceny Theft
1,180907192,Non-Criminal
1,180940443,Larceny Theft
1,180908407,Fraud
1,180931787,Larceny Theft
1,180984407,Non-Criminal
1,186279460,Larceny Theft
1,180924469,Non-Criminal
1,180975309,Other Miscellaneous
1,180929566,Warrant
1,180911983,Malicious Mischief
1,186288104,Larceny Theft
1,180418371,Warrant
1,180952711,Larceny Theft
1,180929867,Malicious Mischief
2,180955141,Larceny Theft
1,180970597,Disorderly Conduct
1,180951581,Other Offenses
2,180920661,Other Miscellaneous
1,180938385,Non-Criminal
1,180915167,Motor Vehicle Theft
1,180932428,Suspicious Occ
3,180937763,Robbery
1,180961063,Larceny Theft
1,180929453,Non-Criminal
1,186298551,Larceny Theft
2,186292597,Larceny Theft
1,180930751,Other Miscellaneous
1,180932763,Malicious Mischief
1,180945910,Motor Vehicle Theft
1,180956503,Larceny Theft
1,180981221,Malicious Mischief
1,180957965,Disorderly Conduct
1,180978472,Other Miscellaneous
1,180984883,Burglary
1,186286368,Larceny Theft
1,180926863,Fraud
1,180973767,Larceny Theft
1,186285376,Larceny Theft
1,180947364,Larceny Theft
1,180961944,Warrant
1,180968865,Larceny Theft
1,180971250,Larceny Theft
1,180968401,Larceny Theft
1,186287582,Lost Property
1,180945813,Robbery
2,186283847,Larceny Theft
1,180963279,Larceny Theft
1,186300770,Larceny Theft
1,180907879,Other
1,180936533,Malicious Mischief
1,180953822,Other Miscellaneous
1,190005338,Burglary
1,180923580,Other Miscellaneous
1,186288847,Larceny Theft
1,180966223,Fraud
1,180915139,Other Miscellaneous
1,186289889,Larceny Theft
1,186292547,Lost Property
1,180974840,Assault
1,190094024,Sex Offense
1,180945001,Non-Criminal
1,190011460,Fraud
1,180923104,Disorderly Conduct
1,180908974,Traffic Violation Arrest
1,180920542,Larceny Theft
1,180947110,Assault
1,180964766,Recovered Vehicle
1,186300441,Larceny Theft
1,180922617,Larceny Theft
1,186279993,Lost Property
1,186279921,Larceny Theft
3,180883025,Robbery
1,180955583,Larceny Theft
1,180963661,Assault
1,180907863,Other Miscellaneous
1,180907766,Malicious Mischief
1,180919006,Disorderly Conduct
1,180975832,Larceny Theft
1,180929061,Motor Vehicle Theft
1,180924782,Other Miscellaneous
1,180971943,Larceny Theft
2,180978717,Missing Person
1,180965316,Weapons Carrying Etc
1,190000582,Missing Person
2,186280558,Larceny Theft
1,180938084,Assault
1,180921556,Non-Criminal
1,186285536,Larceny Theft
1,180917511,Burglary
1,180950997,Burglary
1,186282065,Lost Property
4,180962685,Warrant
1,180961370,Larceny Theft
1,180936668,Fraud
1,180964794,Fraud
1,186285655,Lost Property
1,186290096,Larceny Theft
1,186283728,Larceny Theft
1,180962209,Drug Offense
1,186294991,Larceny Theft
1,180983910,Non-Criminal
2,180961314,Missing Person
1,186296088,Lost Property
1,190005043,Burglary
1,180970177,Recovered Vehicle
1,180913898,Malicious Mischief
1,180967588,Larceny Theft
1,186300156,Malicious Mischief
1,180975989,Burglary
1,180919705,Suspicious Occ
1,186280025,Larceny Theft
2,180906984,Larceny Theft
2,180932042,Missing Person
1,186300247,Larceny Theft
1,180907170,Larceny Theft
1,180939913,Burglary
1,186298272,Larceny Theft
1,186296395,Malicious Mischief
1,196008475,Larceny Theft
1,180932020,Offences Against The Family And Children
1,196003293,Larceny Theft
1,180924873,Assault
1,180963285,Assault
1,180967550,Burglary
1,180970280,Suspicious Occ
1,180975967,Burglary
1,186291317,Larceny Theft
1,186292569,Larceny Theft
1,180985132,Other Miscellaneous
1,180936282,Assault
1,186279636,Larceny Theft
1,180951876,Motor Vehicle Theft
1,180911416,Larceny Theft
1,180978927,Assault
1,180932917,Assault
1,186285229,Larceny Theft
1,180946429,Larceny Theft
1,180926528,Larceny Theft
1,180888003,Recovered Vehicle
1,180926380,Offences Against The Family And Children
1,180985336,Malicious Mischief
1,180933294,Larceny Theft
2,180934797,Missing Person
1,186301110,Larceny Theft
1,180868168,Recovered Vehicle
1,180915606,Robbery
1,180961869,Larceny Theft
1,180985154,Larceny Theft
1,190046100,Fraud
1,180955969,Larceny Theft
1,180983556,Non-Criminal
1,180932393,Burglary
1,180975503,Traffic Violation Arrest
1,196003895,Larceny Theft
1,180909063,Assault
1,180948378,Traffic Violation Arrest
1,180955191,Larceny Theft
1,180927178,Motor Vehicle Theft
1,196007308,Lost Property
1,180958270,Fraud
1,180629261,Burglary
1,186284679,Lost Property
